Country,Province,City,Job_Title,Low_Salary_Yearly,Median_Salary_Yearly,Max_Salary_Yearly,Currency,Year,Cost_of_Living_Yearly
Canada,AB,Athabasca--Grande Prairie--Peace River,Police officers (except commissioned),28850,45670,60000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Firefighters,25000,45000,57690,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Non-commissioned ranks of the Canadian Forces,24730,34370,42050,CAD,2016,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Home child care providers,15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Home support workers, housekeepers and related occupations",15000,17310,25000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Elementary and secondary school teacher assistants,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Sheriffs and bailiffs,30190,34860,38690,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Correctional service officers,26920,32000,43000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"By-law enforcement and other regulatory officers, n.e.c.",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Librarians,15000,30380,48000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Conservators and curators,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Archivists,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Authors and writers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Editors,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Journalists,19000,29810,48080,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Translators, terminologists and interpreters",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Producers, directors, choreographers and related occupations",17790,30000,48080,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Conductors, composers and arrangers",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Musicians and singers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Dancers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Actors and comedians,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Painters, sculptors and other visual artists",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Library and public archive technicians,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Technical occupations related to museums and art galleries,15000,18050,38520,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Photographers,17500,19230,43000,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Film and video camera operators,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Graphic arts technicians,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Broadcast technicians,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Audio and video recording technicians,21250,28850,47190,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",17680,26930,35200,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Support occupations in motion pictures, broadcasting, photography and the performing arts",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Announcers and other broadcasters,15000,20000,45670,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Other performers, n.e.c.",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Graphic designers and illustrators,18000,26440,36060,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Interior designers and interior decorators,15000,25960,48080,CAD,2015-2016,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Theatre, fashion, exhibit and other creative designers",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Artisans and craftspersons,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Patternmakers - textile, leather and fur products",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Athletes,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Coaches,15000,20530,35580,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Sports officials and referees,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Program leaders and instructors in recreation, sport and fitness",15000,17800,31250,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Retail sales supervisors,15000,19230,38500,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Technical sales specialists - wholesale trade,16420,31250,56190,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Retail and wholesale buyers,15000,24040,41350,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Insurance agents and brokers,19230,23560,35470,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Real estate agents and salespersons,31668000,50725000,143593000,CAD,2016,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Financial sales representatives,16500,25000,40000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Food service supervisors,15000,15000,22500,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Executive housekeepers,15550,21630,30050,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Accommodation, travel, tourism and related services supervisors",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Customer and information services supervisors,15000,21000,33650,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Cleaning supervisors,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Other services supervisors,15000,17310,37930,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Chefs,15000,18460,26440,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Cooks,15000,16000,27000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Butchers, meat cutters and fishmongers - retail and wholesale",15000,15910,23400,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Bakers,15000,15000,17000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Hairstylists and barbers,15000,16000,26710,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Tailors, dressmakers, furriers and milliners",15000,16000,22000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Shoe repairers and shoemakers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Jewellers, jewellery and watch repairers and related occupations",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Upholsterers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Funeral directors and embalmers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Sales and account representatives - wholesale trade (non-technical),15000,30000,49040,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Retail salespersons,15000,15000,24000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Maîtres d'hôtel and hosts/hostesses,15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Bartenders,15000,15000,22000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Food and beverage servers,15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Travel counsellors,16690,20590,24780,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Pursers and flight attendants,15000,23000,46000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Airline ticket and service agents,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Ground and water transport ticket agents, cargo service representatives and related clerks",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Hotel front desk clerks,15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Tour and travel guides,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Outdoor sport and recreational guides,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Casino occupations,15000,16000,23650,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Security guards and related security service occupations,15000,17500,25000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Customer services representatives - financial institutions,15000,18000,23900,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Other customer and information services representatives,15000,20670,33850,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Image, social and other personal consultants",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Estheticians, electrologists and related occupations",15000,15350,32400,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Pet groomers and animal care workers,15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Other personal service occupations,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Cashiers,15000,15000,16000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Service station attendants,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Store shelf stockers, clerks and order fillers",15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Other sales related occupations,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Food counter attendants, kitchen helpers and related support occupations",15000,15000,19000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Support occupations in accommodation, travel and facilities set-up services",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Operators and attendants in amusement, recreation and sport",15000,15000,23000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Light duty cleaners,15000,15000,22680,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Specialized cleaners,15000,16000,29000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Janitors, caretakers and building superintendents",15000,20000,30370,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Dry cleaning, laundry and related occupations",15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Other service support occupations, n.e.c.",15000,15000,20000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, machining, metal forming, shaping and erecting trades and related occupations",37000,40000,49000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, electrical trades and telecommunications occupations",30000,40000,56000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, pipefitting trades",38750,45000,60170,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, carpentry trades",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, other construction trades, installers, repairers and servicers",23080,35000,48000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Machinists and machining and tooling inspectors,25000,30000,39550,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Tool and die makers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Sheet metal workers,18000,25000,38000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Boilermakers,31000,42910,45000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Structural metal and platework fabricators and fitters,20000,30000,58960,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Ironworkers,25000,38500,47500,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Welders and related machine operators,22000,35000,46000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Electricians (except industrial and power system),21600,33000,41000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Industrial electricians,29000,38000,52000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Power system electricians,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Electrical power line and cable workers,31000,49000,55000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Telecommunications line and cable workers,21000,28000,40000,CAD,2015-2016,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Telecommunications installation and repair workers,20000,33000,50260,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Cable television service and maintenance technicians,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Plumbers,18000,33000,38000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Steamfitters, pipefitters and sprinkler system installers",23000,40000,51000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Gas fitters,24000,35460,46000,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Carpenters,20000,26000,38000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Cabinetmakers,19750,24000,30000,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Bricklayers,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Concrete finishers,20500,30000,36000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Tilesetters,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Plasterers, drywall installers and finishers and lathers",17000,25000,31250,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Roofers and shinglers,18000,24000,37500,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Glaziers,16980,25730,45220,CAD,2016,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Insulators,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Painters and decorators (except interior decorators),16000,22800,32000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Floor covering installers,15000,24000,28920,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, mechanic trades",26000,38460,50000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Contractors and supervisors, heavy equipment operator crews",26000,38000,52000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Supervisors, printing and related occupations",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Supervisors, railway transport operations",0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Supervisors, motor transport and other ground transit operators",18000,32000,52000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Construction millwrights and industrial mechanics,25000,38000,50000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Heavy-duty equipment mechanics,23000,37800,47760,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Refrigeration and air conditioning mechanics,20000,32000,49950,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Railway carmen/women,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Aircraft mechanics and aircraft inspectors,23250,36060,45000,CAD,2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Machine fitters,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Elevator constructors and mechanics,0,0,0,CAD,NA,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,"Automotive service technicians, truck and bus mechanics and mechanical repairers",21920,33000,45000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Motor vehicle body repairers,17000,27500,40000,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Oil and solid fuel heating mechanics,18000,26000,37610,CAD,2016-2017,28000
Canada,AB,Athabasca--Grande Prairie--Peace River,Appliance servicers and repairers,15820,21980,35000,CAD,2017,28000
